url,referrer,title
https://en.wikipedia.org/wiki/Petrich,"https://en.wikipedia.org/wiki/Sofia,_Bulgaria",Petrich
https://en.wikipedia.org/wiki/Devnya,"https://en.wikipedia.org/wiki/Sofia,_Bulgaria",Devnya
https://en.wikipedia.org/wiki/Bregovo,"https://en.wikipedia.org/wiki/Sofia,_Bulgaria",Bregovo
"https://en.wikipedia.org/wiki/Devin,_Bulgaria","https://en.wikipedia.org/wiki/Sofia,_Bulgaria","Devin, Bulgaria"
https://en.wikipedia.org/wiki/Breznik,"https://en.wikipedia.org/wiki/Sofia,_Bulgaria",Breznik
https://en.wikipedia.org/wiki/Razgrad,"https://en.wikipedia.org/wiki/Sofia,_Bulgaria",Razgrad
"https://en.wikipedia.org/wiki/Rila,_Bulgaria","https://en.wikipedia.org/wiki/Sofia,_Bulgaria","Rila, Bulgaria"
https://en.wikipedia.org/wiki/Pravets,"https://en.wikipedia.org/wiki/Sofia,_Bulgaria",Pravets
https://en.wikipedia.org/wiki/Pordim,"https://en.wikipedia.org/wiki/Sofia,_Bulgaria",Pordim
https://en.wikipedia.org/wiki/Polski_Trambesh,"https://en.wikipedia.org/wiki/Sofia,_Bulgaria",Polski Trambesh
https://en.wikipedia.org/wiki/Primorsko,"https://en.wikipedia.org/wiki/Sofia,_Bulgaria",Primorsko
"https://en.wikipedia.org/wiki/Tran,_Bulgaria","https://en.wikipedia.org/wiki/Sofia,_Bulgaria","Tran, Bulgaria"
https://en.wikipedia.org/wiki/Suvorovo,"https://en.wikipedia.org/wiki/Sofia,_Bulgaria",Suvorovo
https://en.wikipedia.org/wiki/Shipka_(town),"https://en.wikipedia.org/wiki/Sofia,_Bulgaria",Shipka (town)
"https://en.wikipedia.org/wiki/Senovo,_Bulgaria","https://en.wikipedia.org/wiki/Sofia,_Bulgaria","Senovo, Bulgaria"
https://en.wikipedia.org/wiki/Plachkovtsi,"https://en.wikipedia.org/wiki/Sofia,_Bulgaria",Plachkovtsi
https://en.wikipedia.org/wiki/Momin_Prohod,"https://en.wikipedia.org/wiki/Sofia,_Bulgaria",Momin Prohod
https://en.wikipedia.org/wiki/Sveti_Vlas,"https://en.wikipedia.org/wiki/Sofia,_Bulgaria",Sveti Vlas
https://en.wikipedia.org/wiki/Saint_Helier,"https://en.wikipedia.org/wiki/Sofia,_Bulgaria",Saint Helier
https://en.wikipedia.org/wiki/Andorra_la_Vella,"https://en.wikipedia.org/wiki/Sofia,_Bulgaria",Andorra la Vella
https://en.wikipedia.org/wiki/City_of_San_Marino,"https://en.wikipedia.org/wiki/Sofia,_Bulgaria",City of San Marino
https://en.wikipedia.org/wiki/Tryavna_Municipality,https://en.wikipedia.org/wiki/Dryanovo,Tryavna Municipality
https://en.wikipedia.org/wiki/Sevlievo_Municipality,https://en.wikipedia.org/wiki/Dryanovo,Sevlievo Municipality
https://en.wikipedia.org/wiki/Gabrovo_Municipality,https://en.wikipedia.org/wiki/Dryanovo,Gabrovo Municipality
https://en.wikipedia.org/wiki/North_Nicosia,"https://en.wikipedia.org/wiki/Sofia,_Bulgaria",North Nicosia
https://en.wikipedia.org/wiki/Serravalle_(San_Marino),https://en.wikipedia.org/wiki/City_of_San_Marino,Serravalle (San Marino)
https://en.wikipedia.org/wiki/Montegiardino,https://en.wikipedia.org/wiki/City_of_San_Marino,Montegiardino
https://en.wikipedia.org/wiki/Murth,https://en.wikipedia.org/wiki/Tirana,Murth
https://en.wikipedia.org/wiki/Tirana,"https://en.wikipedia.org/wiki/Sofia,_Bulgaria",Tirana
https://en.wikipedia.org/wiki/Linz%C3%AB,https://en.wikipedia.org/wiki/Tirana,Linzë
https://en.wikipedia.org/wiki/Katundi_i_Ri,https://en.wikipedia.org/wiki/Tirana,Katundi i Ri
"https://en.wikipedia.org/wiki/Selit%C3%AB,_Tirana",https://en.wikipedia.org/wiki/Tirana,"Selitë, Tirana"
"https://en.wikipedia.org/wiki/Sauk,_Albania",https://en.wikipedia.org/wiki/Tirana,"Sauk, Albania"
https://en.wikipedia.org/wiki/Mjull_Bathore,https://en.wikipedia.org/wiki/Tirana,Mjull Bathore
"https://en.wikipedia.org/wiki/Klos,_Dib%C3%ABr",https://en.wikipedia.org/wiki/Tirana,"Klos, Dibër"
"https://en.wikipedia.org/wiki/Has,_Albania",https://en.wikipedia.org/wiki/Tirana,"Has, Albania"
"https://en.wikipedia.org/wiki/Sh%C3%ABngjin,_Tirana",https://en.wikipedia.org/wiki/Tirana,"Shëngjin, Tirana"
https://en.wikipedia.org/wiki/Lund%C3%ABr,https://en.wikipedia.org/wiki/Tirana,Lundër
"https://en.wikipedia.org/wiki/Kus,_Kashar",https://en.wikipedia.org/wiki/Tirana,"Kus, Kashar"
"https://en.wikipedia.org/wiki/Kolonj%C3%AB,_Kor%C3%A7%C3%AB",https://en.wikipedia.org/wiki/Tirana,"Kolonjë, Korçë"
https://en.wikipedia.org/wiki/K%C3%ABlcyr%C3%AB,https://en.wikipedia.org/wiki/Tirana,Këlcyrë
https://en.wikipedia.org/wiki/Gramsh,https://en.wikipedia.org/wiki/Tirana,Gramsh
https://en.wikipedia.org/wiki/Vau_i_Dej%C3%ABs,https://en.wikipedia.org/wiki/Tirana,Vau i Dejës
https://en.wikipedia.org/wiki/Himar%C3%AB,https://en.wikipedia.org/wiki/Tirana,Himara
https://en.wikipedia.org/wiki/Vlor%C3%AB,https://en.wikipedia.org/wiki/Tirana,Vlorë
https://en.wikipedia.org/wiki/Pistull,https://en.wikipedia.org/wiki/Vau_i_Dej%C3%ABs,Pistull
"https://en.wikipedia.org/wiki/Pa%C3%A7ram,_Albania",https://en.wikipedia.org/wiki/Vau_i_Dej%C3%ABs,"Paçram, Albania"
https://en.wikipedia.org/wiki/Dheu_i_Leht%C3%AB,https://en.wikipedia.org/wiki/Vau_i_Dej%C3%ABs,Dheu i Lehtë
https://en.wikipedia.org/wiki/N%C3%ABnshat,https://en.wikipedia.org/wiki/Vau_i_Dej%C3%ABs,Nënshat
https://en.wikipedia.org/wiki/Kanin%C3%AB,https://en.wikipedia.org/wiki/Vlor%C3%AB,Kaninë
https://en.wikipedia.org/wiki/Tragjas,https://en.wikipedia.org/wiki/Vlor%C3%AB,Tragjas
https://en.wikipedia.org/wiki/Zv%C3%ABrnec,https://en.wikipedia.org/wiki/Vlor%C3%AB,Zvërnec
https://en.wikipedia.org/wiki/Nart%C3%AB,https://en.wikipedia.org/wiki/Vlor%C3%AB,Nartë
https://en.wikipedia.org/wiki/Tuva,https://en.wikipedia.org/wiki/Greater_China,Tuva
https://en.wikipedia.org/wiki/Miaoli_County,https://en.wikipedia.org/wiki/Republic_of_China_(Taiwan),Miaoli County
https://en.wikipedia.org/wiki/Hsinchu_County,https://en.wikipedia.org/wiki/Republic_of_China_(Taiwan),Hsinchu County
https://en.wikipedia.org/wiki/Changhua_County,https://en.wikipedia.org/wiki/Republic_of_China_(Taiwan),Changhua County
https://en.wikipedia.org/wiki/Republic_of_China_(Taiwan),https://en.wikipedia.org/wiki/Visa_policy_of_Taiwan,Taiwan
"https://en.wikipedia.org/wiki/Xinyi,_Jiangsu",https://en.wikipedia.org/wiki/Macau_SAR,"Xinyi, Jiangsu"
https://en.wikipedia.org/wiki/RIMPAC,https://en.wikipedia.org/wiki/Republic_of_China_(Taiwan),Exercise RIMPAC
https://en.wikipedia.org/wiki/Zhaodong,https://en.wikipedia.org/wiki/Macau_SAR,Zhaodong
"https://en.wikipedia.org/wiki/Anda,_Heilongjiang",https://en.wikipedia.org/wiki/Macau_SAR,"Anda, Heilongjiang"
https://en.wikipedia.org/wiki/Yixing,https://en.wikipedia.org/wiki/Macau_SAR,Yixing
https://en.wikipedia.org/wiki/Wudalianchi,https://en.wikipedia.org/wiki/Macau_SAR,Wudalianchi
https://en.wikipedia.org/wiki/Bei%27an,https://en.wikipedia.org/wiki/Macau_SAR,Bei'an
https://en.wikipedia.org/wiki/Muling,https://en.wikipedia.org/wiki/Macau_SAR,Muling
https://en.wikipedia.org/wiki/Jiangyin,https://en.wikipedia.org/wiki/Macau_SAR,Jiangyin
"https://en.wikipedia.org/wiki/Shishi,_Fujian",https://en.wikipedia.org/wiki/Macau_SAR,"Shishi, Fujian"
https://en.wikipedia.org/wiki/Yong%27an,https://en.wikipedia.org/wiki/Macau_SAR,Yong'an
https://en.wikipedia.org/wiki/Fujin_City,https://en.wikipedia.org/wiki/Macau_SAR,Fujin City
https://en.wikipedia.org/wiki/Ning%27an,https://en.wikipedia.org/wiki/Macau_SAR,Ning'an
https://en.wikipedia.org/wiki/Hailin,https://en.wikipedia.org/wiki/Macau_SAR,Hailin
"https://en.wikipedia.org/wiki/Rushan,_Shandong",https://en.wikipedia.org/wiki/Macau_SAR,"Rushan, Shandong"
"https://en.wikipedia.org/wiki/Rongcheng,_Shandong",https://en.wikipedia.org/wiki/Macau_SAR,"Rongcheng, Shandong"
https://en.wikipedia.org/wiki/Feicheng,https://en.wikipedia.org/wiki/Macau_SAR,Feicheng
https://en.wikipedia.org/wiki/Xintai,https://en.wikipedia.org/wiki/Macau_SAR,Xintai
https://en.wikipedia.org/wiki/Xiangxiang,https://en.wikipedia.org/wiki/Macau_SAR,Xiangxiang
https://en.wikipedia.org/wiki/Hailun,https://en.wikipedia.org/wiki/Macau_SAR,Hailun
https://en.wikipedia.org/wiki/Liuyang,https://en.wikipedia.org/wiki/Macau_SAR,Liuyang
https://en.wikipedia.org/wiki/Savoy,https://en.wikipedia.org/wiki/Republic_of_China_(Taiwan),Savoy
https://en.wikipedia.org/wiki/Islands_District,https://en.wikipedia.org/wiki/Macau_SAR,Islands District
https://en.wikipedia.org/wiki/Macau_SAR,https://en.wikipedia.org/wiki/Visa_policy_of_Taiwan,Macau
"https://en.wikipedia.org/wiki/Augusta,_Sicily",https://en.wikipedia.org/wiki/Foreign_relations_of_Cyprus,"Augusta, Sicily"
https://en.wikipedia.org/wiki/Dongming_County,"https://en.wikipedia.org/wiki/Rushan,_Shandong",Dongming County
https://en.wikipedia.org/wiki/Asilah,https://en.wikipedia.org/wiki/Macau_SAR,Asilah
"https://en.wikipedia.org/wiki/Qurayyat,_Oman",https://en.wikipedia.org/wiki/Macau_SAR,"Qurayyat, Oman"
https://en.wikipedia.org/wiki/El_Jadida,https://en.wikipedia.org/wiki/Macau_SAR,El Jadida
"https://en.wikipedia.org/wiki/Safi,_Morocco",https://en.wikipedia.org/wiki/Macau_SAR,"Safi, Morocco"
https://en.wikipedia.org/wiki/Ouadane,https://en.wikipedia.org/wiki/Macau_SAR,Ouadane
https://en.wikipedia.org/wiki/Kristiansand,https://en.wikipedia.org/wiki/Foreign_relations_of_Cyprus,Kristiansand
https://en.wikipedia.org/wiki/Hong_Kong_SAR,https://en.wikipedia.org/wiki/Visa_policy_of_Taiwan,Hong Kong
https://en.wikipedia.org/wiki/Thoothukudi,https://en.wikipedia.org/wiki/Macau_SAR,Thoothukudi
https://en.wikipedia.org/wiki/Surat,https://en.wikipedia.org/wiki/Macau_SAR,Surat
https://en.wikipedia.org/wiki/Tangier,https://en.wikipedia.org/wiki/Macau_SAR,Tangier
https://en.wikipedia.org/wiki/Mezzanego,https://en.wikipedia.org/wiki/Genova,Mezzanego
https://en.wikipedia.org/wiki/Mele,https://en.wikipedia.org/wiki/Genova,Mele
https://en.wikipedia.org/wiki/Masone,https://en.wikipedia.org/wiki/Genova,Masone
https://en.wikipedia.org/wiki/Lumarzo,https://en.wikipedia.org/wiki/Genova,Lumarzo
https://en.wikipedia.org/wiki/Lorsica,https://en.wikipedia.org/wiki/Genova,Lorsica
https://en.wikipedia.org/wiki/Leivi,https://en.wikipedia.org/wiki/Genova,Leivi
https://en.wikipedia.org/wiki/Lavagna,https://en.wikipedia.org/wiki/Genova,Lavagna
https://en.wikipedia.org/wiki/Genova,https://en.wikipedia.org/wiki/Foreign_relations_of_Cyprus,Genoa
https://en.wikipedia.org/wiki/Isola_del_Cantone,https://en.wikipedia.org/wiki/Genova,Isola del Cantone
https://en.wikipedia.org/wiki/Milano,https://en.wikipedia.org/wiki/Foreign_relations_of_Cyprus,Milan
https://en.wikipedia.org/wiki/Hugli-Chuchura,https://en.wikipedia.org/wiki/Macau_SAR,Hugli-Chuchura
https://en.wikipedia.org/wiki/Militello_in_Val_di_Catania,https://en.wikipedia.org/wiki/Genova,Militello in Val di Catania
https://en.wikipedia.org/wiki/Modica,https://en.wikipedia.org/wiki/Genova,Modica
https://en.wikipedia.org/wiki/Caltagirone,https://en.wikipedia.org/wiki/Genova,Caltagirone
"https://en.wikipedia.org/wiki/Ragusa,_Italy",https://en.wikipedia.org/wiki/Genova,"Ragusa, Italy"
https://en.wikipedia.org/wiki/Terni,https://en.wikipedia.org/wiki/Genova,Terni
https://en.wikipedia.org/wiki/Prato,https://en.wikipedia.org/wiki/Genova,Prato
https://en.wikipedia.org/wiki/Udine,https://en.wikipedia.org/wiki/Genova,Udine
https://en.wikipedia.org/wiki/Sassari,https://en.wikipedia.org/wiki/Genova,Sassari
https://en.wikipedia.org/wiki/Vicenza,https://en.wikipedia.org/wiki/Genova,Vicenza
https://en.wikipedia.org/wiki/Bansberia_(Vidhan_Sabha_constituency),https://en.wikipedia.org/wiki/Hugli-Chuchura,Bansberia (Vidhan Sabha constituency)
https://en.wikipedia.org/wiki/Polba_(Vidhan_Sabha_constituency),https://en.wikipedia.org/wiki/Hugli-Chuchura,Polba (Vidhan Sabha constituency)
https://en.wikipedia.org/wiki/Khanakul_(Vidhan_Sabha_constituency),https://en.wikipedia.org/wiki/Hugli-Chuchura,Khanakul (Vidhan Sabha constituency)
https://en.wikipedia.org/wiki/Goghat_(Vidhan_Sabha_constituency),https://en.wikipedia.org/wiki/Hugli-Chuchura,Goghat (Vidhan Sabha constituency)
https://en.wikipedia.org/wiki/Arambag_(Vidhan_Sabha_constituency),https://en.wikipedia.org/wiki/Hugli-Chuchura,Arambag (Vidhan Sabha constituency)
https://en.wikipedia.org/wiki/Tarakeswar_(Vidhan_Sabha_constituency),https://en.wikipedia.org/wiki/Hugli-Chuchura,Tarakeswar (Vidhan Sabha constituency)
https://en.wikipedia.org/wiki/Raninagar_II_(community_development_block),https://en.wikipedia.org/wiki/Hugli-Chuchura,Raninagar II (community development block)
https://en.wikipedia.org/wiki/Raninagar_I_(community_development_block),https://en.wikipedia.org/wiki/Hugli-Chuchura,Raninagar I (community development block)
https://en.wikipedia.org/wiki/Raniganj_(community_development_block),https://en.wikipedia.org/wiki/Hugli-Chuchura,Raniganj (community development block)
https://en.wikipedia.org/wiki/Pursurah_(Vidhan_Sabha_constituency),https://en.wikipedia.org/wiki/Hugli-Chuchura,Pursurah (Vidhan Sabha constituency)
https://en.wikipedia.org/wiki/Demographics_of_the_British_Indian_Ocean_Territory,https://en.wikipedia.org/wiki/Demographics_of_Turkey,British Indian Ocean Territory
https://en.wikipedia.org/wiki/Demographics_of_Svalbard,https://en.wikipedia.org/wiki/Demographics_of_Turkey,Svalbard
https://en.wikipedia.org/wiki/Demographics_of_%C3%85land,https://en.wikipedia.org/wiki/Demographics_of_Turkey,Åland Islands
https://en.wikipedia.org/wiki/Demographics_of_South_Ossetia,https://en.wikipedia.org/wiki/Demographics_of_Turkey,South Ossetia
https://en.wikipedia.org/wiki/Demographics_of_Northern_Cyprus,https://en.wikipedia.org/wiki/Demographics_of_Turkey,Northern Cyprus
https://en.wikipedia.org/wiki/Demographics_of_Guernsey,https://en.wikipedia.org/wiki/Demographics_of_Turkey,Guernsey
https://en.wikipedia.org/wiki/Demographics_of_Christmas_Island,https://en.wikipedia.org/wiki/Demographics_of_Turkey,Christmas Island
"https://en.wikipedia.org/wiki/Tarsus,_Mersin",https://en.wikipedia.org/wiki/Kenan_Yontun%C3%A7,"Tarsus, Mersin"
https://en.wikipedia.org/wiki/Climate_of_Christmas_Island,https://en.wikipedia.org/wiki/Demographics_of_Christmas_Island,Christmas Island
https://en.wikipedia.org/wiki/Sivrihisar,https://en.wikipedia.org/wiki/Metin_Yurdanur,Sivrihisar
https://en.wikipedia.org/wiki/Horn_of_Africa,https://en.wikipedia.org/wiki/Multinational_state,Horn of Africa
https://en.wikipedia.org/wiki/Wedmore,https://en.wikipedia.org/wiki/List_of_islands_of_England,Wedmore
https://en.wikipedia.org/wiki/Aust,https://en.wikipedia.org/wiki/River_Severn,Aust
https://en.wikipedia.org/wiki/Spurn_Head,https://en.wikipedia.org/wiki/Seven_Natural_Wonders,Spurn
"https://en.wikipedia.org/wiki/Marshfield,_Gloucestershire",https://en.wikipedia.org/wiki/Aust,"Marshfield, Gloucestershire"
https://en.wikipedia.org/wiki/Arnos_Grove,https://en.wikipedia.org/wiki/WWT_London_Wetlands_Centre,Arnos Grove
https://en.wikipedia.org/wiki/Ealing_Common,https://en.wikipedia.org/wiki/WWT_London_Wetlands_Centre,Ealing Common
https://en.wikipedia.org/wiki/Hackney_Marshes,https://en.wikipedia.org/wiki/WWT_London_Wetlands_Centre,Hackney Marshes
https://en.wikipedia.org/wiki/Fullwell_Cross,https://en.wikipedia.org/wiki/Category:London_geography_stubs,Fullwell Cross
https://en.wikipedia.org/wiki/Frognal,https://en.wikipedia.org/wiki/Category:London_geography_stubs,Frognal
https://en.wikipedia.org/wiki/Petah_Tikva,https://en.wikipedia.org/wiki/Miscegenation,Petah Tikva
https://en.wikipedia.org/wiki/South_Australian,https://en.wikipedia.org/wiki/Suffrage_movement,South Australia
https://en.wikipedia.org/wiki/Rishon_LeZion,https://en.wikipedia.org/wiki/Miscegenation,Rishon LeZion
https://en.wikipedia.org/wiki/Santa_Marta,https://en.wikipedia.org/wiki/Latin_america,Santa Marta
https://en.wikipedia.org/wiki/Macei%C3%B3,https://en.wikipedia.org/wiki/Latin_america,Maceió
https://en.wikipedia.org/wiki/Fulda,https://en.wikipedia.org/wiki/Gustav_Bickell,Fulda
https://en.wikipedia.org/wiki/Las_Tunas_Province,https://en.wikipedia.org/wiki/Elections_in_Cuba,Las Tunas Province
https://en.wikipedia.org/wiki/Holgu%C3%ADn_Province,https://en.wikipedia.org/wiki/Elections_in_Cuba,Holguín Province
https://en.wikipedia.org/wiki/Isla_de_la_Juventud,https://en.wikipedia.org/wiki/Elections_in_Cuba,Isla de la Juventud
"https://en.wikipedia.org/wiki/Lincoln,_New_Mexico",https://en.wikipedia.org/wiki/American_frontier,"Lincoln, New Mexico"
"https://en.wikipedia.org/wiki/Mogollon,_New_Mexico",https://en.wikipedia.org/wiki/American_frontier,"Mogollon, New Mexico"
"https://en.wikipedia.org/wiki/Cimarron,_New_Mexico",https://en.wikipedia.org/wiki/American_frontier,"Cimarron, New Mexico"
"https://en.wikipedia.org/wiki/Roswell,_New_Mexico",https://en.wikipedia.org/wiki/American_frontier,"Roswell, New Mexico"
"https://en.wikipedia.org/wiki/Alamogordo,_New_Mexico",https://en.wikipedia.org/wiki/American_frontier,"Alamogordo, New Mexico"
"https://en.wikipedia.org/wiki/Richmond,_New_Hampshire",https://en.wikipedia.org/wiki/List_of_places_in_New_Hampshire,"Richmond, New Hampshire"
"https://en.wikipedia.org/wiki/North_Sutton,_New_Hampshire",https://en.wikipedia.org/wiki/List_of_places_in_New_Hampshire,"North Sutton, New Hampshire"
"https://en.wikipedia.org/wiki/North_Sandwich,_New_Hampshire",https://en.wikipedia.org/wiki/List_of_places_in_New_Hampshire,"North Sandwich, New Hampshire"
"https://en.wikipedia.org/wiki/North_Salem,_New_Hampshire",https://en.wikipedia.org/wiki/List_of_places_in_New_Hampshire,"North Salem, New Hampshire"
"https://en.wikipedia.org/wiki/Tucumcari,_New_Mexico",https://en.wikipedia.org/wiki/American_frontier,"Tucumcari, New Mexico"
"https://en.wikipedia.org/wiki/North_Stratford,_New_Hampshire",https://en.wikipedia.org/wiki/List_of_places_in_New_Hampshire,"North Stratford, New Hampshire"
"https://en.wikipedia.org/wiki/Rapid_City,_South_Dakota",https://en.wikipedia.org/wiki/American_frontier,"Rapid City, South Dakota"
"https://en.wikipedia.org/wiki/Deadwood,_South_Dakota",https://en.wikipedia.org/wiki/American_frontier,"Deadwood, South Dakota"
https://en.wikipedia.org/wiki/Yavapai_County,https://en.wikipedia.org/wiki/Indian_massacre,"Yavapai County, Arizona"
"https://en.wikipedia.org/wiki/Fosston,_Minnesota",https://en.wikipedia.org/wiki/Cordwood_Pete,"Fosston, Minnesota"
"https://en.wikipedia.org/wiki/Maverick_Junction,_South_Dakota","https://en.wikipedia.org/wiki/Rapid_City,_South_Dakota","Maverick Junction, South Dakota"
"https://en.wikipedia.org/wiki/Marion,_Indiana",https://en.wikipedia.org/wiki/Harry_A._Estep,"Marion, Indiana"
"https://en.wikipedia.org/wiki/Barre,_Vermont_(city)",https://en.wikipedia.org/wiki/James_Fisk_(politician),"Barre (city), Vermont"
"https://en.wikipedia.org/wiki/Ford_City,_Pennsylvania",https://en.wikipedia.org/wiki/Allegheny_Cemetery,"Ford City, Pennsylvania"
"https://en.wikipedia.org/wiki/Petersburg,_Indiana","https://en.wikipedia.org/wiki/Marion,_Indiana","Petersburg, Indiana"
"https://en.wikipedia.org/wiki/Jalapa,_Indiana","https://en.wikipedia.org/wiki/Marion,_Indiana","Jalapa, Indiana"
"https://en.wikipedia.org/wiki/Herbst,_Indiana","https://en.wikipedia.org/wiki/Marion,_Indiana","Herbst, Indiana"
"https://en.wikipedia.org/wiki/Boone_County,_Indiana","https://en.wikipedia.org/wiki/Marion,_Indiana","Boone County, Indiana"
"https://en.wikipedia.org/wiki/LaGrange_County,_Indiana","https://en.wikipedia.org/wiki/Marion,_Indiana","LaGrange County, Indiana"
"https://en.wikipedia.org/wiki/Kosciusko_County,_Indiana","https://en.wikipedia.org/wiki/Marion,_Indiana","Kosciusko County, Indiana"
"https://en.wikipedia.org/wiki/Johnson_County,_Indiana","https://en.wikipedia.org/wiki/Marion,_Indiana","Johnson County, Indiana"
